1409764160.42491,Acceleration,-0.3376617432,-0.375579834,-1.4087982178,,,,,,,,,,,,,,,,
1409764160.47239,Gyro,-0.5347936396,1.2258668982,-1.0144097771,,,,,,,,,,,,,,,,
1409764160.48841,Motion,-0.5726697445,1.212131381,-0.9916392565,-0.090117774,0.3639054056,-0.0773572832,-0.5726697445,1.212131381,-0.9916392565,-0.0841023698,-0.3559266031,-0.9307218194,0.051250197,0.1773072034,-0.5534548163,-1,0,0,0
1409764160.50209,Magnetic,19.8791351318,113.4420776367,-96.028137207,,,,,,,,,,,,,,,,
1409764160.67573,Acceleration,0.0117645264,-0.3452148438,-0.7721405029,,,,,,,,,,,,,,,,
1409764160.71387,Gyro,0.111818411,0.0616058402,-0.0246717907,,,,,,,,,,,,,,,,
1409764160.72968,Motion,0.0739441663,0.047871016,-0.001902414,-0.0877170669,0.4223227497,-0.0871480968,0.0739441663,0.047871016,-0.001902414,-0.0799076259,-0.4098802209,-0.9086324573,-0.0061977222,0.0188890174,0.2031118423,-1,0,0,0
1409764160.76212,Magnetic,19.014831543,111.2177124023,-98.5419616699,,,,,,,,,,,,,,,,
1409764160.90705,Acceleration,-0.0671691895,-0.5355377197,-0.8328857422,,,,,,,,,,,,,,,,
1409764160.97094,Gyro,-0.3420795799,0.3200576345,-0.1915473288,,,,,,,,,,,,,,,,
1409764160.98627,Motion,-0.3799421191,0.3063318729,-0.1688037962,-0.0478312767,0.4388933204,-0.1068287478,-0.3799421191,0.3063318729,-0.1688037962,-0.0432814397,-0.4249379337,-0.9041872025,-0.0448685847,-0.0694620907,-0.3666868508,-1,0,0,0
1409764161.02229,Magnetic,22.2992095947,112.0732421875,-103.0668487549,,,,,,,,,,,,,,,,
1409764161.15795,Acceleration,-0.0449523926,-0.2718200684,-0.821762085,,,,,,,,,,,,,,,,
1409764161.22712,Gyro,0.3777654059,-0.1800680392,0.6255286032,,,,,,,,,,,,,,,,
1409764161.24322,Motion,0.3399047852,-0.1937930882,0.6482709646,-0.0134700327,0.4326473673,-0.0288823782,0.3399047852,-0.1937930882,0.6482709646,-0.0122285197,-0.419275701,-0.9077765942,0.0102753947,0.1313881278,0.0621802807,-1,0,0,0
1409764161.28182,Magnetic,19.533416748,104.5446472168,-101.7261352539,,,,,,,,,,,,,,,,
1409764161.38959,Acceleration,0.0001525879,-0.4262542725,-0.7409820557,,,,,,,,,,,,,,,,
1409764161.46805,Gyro,-0.0456875938,-0.2668024022,0.2516617988,,,,,,,,,,,,,,,,
1409764161.48436,Motion,-0.0834637657,-0.2804748118,0.2743704617,-0.0872475843,0.435004962,0.0813117093,-0.0834637657,-0.2804748118,0.2743704617,-0.0790216923,-0.4214149117,-0.903418541,0.0501978435,-0.0553917401,0.0215215646,-1,0,0,0
1409764161.54207,Magnetic,19.7062683105,106.0845947266,-107.2565460205,,,,,,,,,,,,,,,,
1409764161.64025,Acceleration,-0.2692108154,-0.3815460205,-1.3706512451,,,,,,,,,,,,,,,,
1409764161.72497,Gyro,0.8475510169,0.0143885267,0.5498655334,,,,,,,,,,,,,,,,
1409764161.74115,Motion,0.8098002076,0.0007820377,0.5725370646,-0.0732451242,0.3802733983,0.0667289214,0.8098002076,0.0007820377,0.5725370646,-0.0679519325,-0.3711743653,-0.9260734916,0.183079496,0.0423169285,0.0167870056,-1,0,0,0
1409764161.80254,Magnetic,19.3605499268,104.0313415527,-110.6083221436,,,,,,,,,,,,,,,,
1409764161.87218,Acceleration,-0.0478973389,-0.352432251,-0.7087249756,,,,,,,,,,,,,,,,
1409764161.98216,Gyro,0.2049408985,0.3122487136,0.3140601958,,,,,,,,,,,,,,,,
1409764161.99783,Motion,0.1670087129,0.2986567318,0.3367114365,-0.0949261961,0.44534345,0.1888932796,0.1670087129,0.2986567318,0.3367114365,-0.0855387598,-0.430767864,-0.8983997703,-0.0278798211,0.0378998145,0.1551289111,-1,0,0,0
1409764162.06254,Magnetic,21.4348907471,99.9248352051,-111.9490203857,,,,,,,,,,,,,,,,
1409764162.12265,Acceleration,-0.0471496582,-0.5543518066,-0.9660491943,,,,,,,,,,,,,,,,
1409764162.22289,Gyro,-0.7027589432,0.61369245,0.0695577729,,,,,,,,,,,,,,,,
1409764162.23948,Motion,-0.7405488491,0.6001243591,0.0921872929,-0.0008448242,0.4558000045,0.2558321878,-0.7405488491,0.6001243591,0.0921872929,-0.0007585753,-0.4401807785,-0.8979088664,0.1667436808,-0.1513414234,-0.1139777452,-1,0,0,0
1409764162.32166,Magnetic,27.312210083,94.7917175293,-111.6138458252,,,,,,,,,,,,,,,,
1409764162.35416,Acceleration,-0.0390930176,-0.2964477539,-0.9037017822,,,,,,,,,,,,,,,,
1409764162.47946,Gyro,0.0377489769,0.0558382323,0.740271165,,,,,,,,,,,,,,,,
1409764162.49575,Motion,-3.90339228033554E-005,0.0422708057,0.762899518,-0.0677920085,0.5133409696,0.5106928516,-3.90339228033554E-005,0.0422708057,0.762899518,-0.059008982,-0.4910903275,-0.8691077232,0.0616487525,0.1394820511,0.4056067467,-1,0,0,0
1409764162.58199,Magnetic,24.0278320313,87.7764434814,-109.7703857422,,,,,,,,,,,,,,,,
1409764162.60486,Acceleration,0.0020446777,-0.4381713867,-0.7918701172,,,,,,,,,,,,,,,,
1409764162.73616,Gyro,-0.2458712876,-0.0180778038,0.5519531854,,,,,,,,,,,,,,,,
1409764162.75243,Motion,-0.2836794555,-0.0314944237,0.5745000243,-0.1073900268,0.4673744299,0.6856468292,-0.2836794555,-0.0314944237,0.5745000243,-0.0956887379,-0.4505438507,-0.8876113296,0.1065682545,-0.0766015351,-0.095787093,-1,0,0,0
1409764162.83647,Acceleration,-0.2679595947,-0.4291381836,-1.4107666016,,,,,,,,,,,,,,,,
1409764162.84224,Magnetic,19.3605499268,86.9209289551,-111.2786712646,,,,,,,,,,,,,,,,
1409764162.97753,Gyro,0.5208432028,-0.0419498472,1.0281692652,,,,,,,,,,,,,,,,
1409764162.99363,Motion,0.4826609492,-0.0554717518,1.0506628752,-0.1193640048,0.4671532073,0.8106684645,0.4826609492,-0.0554717518,1.0506628752,-0.1063217297,-0.4503463507,-0.886500895,-0.0016647221,0.1157668754,0.2608752847,-1,0,0,0
1409764163.08697,Acceleration,-0.0437927246,-0.3870391846,-0.6410369873,,,,,,,,,,,,,,,,
1409764163.1025,Magnetic,19.8791351318,79.9056549072,-108.0944976807,,,,,,,,,,,,,,,,
1409764163.23419,Gyro,0.2816276874,0.4392111901,0.6855882121,,,,,,,,,,,,,,,,
1409764163.25035,Motion,0.2434473485,0.4256899655,0.7080805898,-0.1199796272,0.481737128,1.0077454741,0.2434473485,0.4256899655,0.7080805898,-0.1060700044,-0.4633193016,-0.8798206449,-0.0330291167,-0.0099625587,0.1710651517,-1,0,0,0
1409764163.3187,Acceleration,-0.0811309814,-0.5755310059,-0.8364105225,,,,,,,,,,,,,,,,
1409764163.36316,Magnetic,19.3605499268,74.9436340332,-101.8937225342,,,,,,,,,,,,,,,,
1409764163.49086,Gyro,0.0288606767,1.2791508927,0.628190699,,,,,,,,,,,,,,,,
1409764163.50701,Motion,-0.0092954477,1.2656550407,0.6506675482,-0.0465574536,0.4433030325,1.1498319527,-0.0092954477,1.2656550407,0.6506675482,-0.0420420095,-0.4289255738,-0.9023609757,0.3067514896,0.2033396214,-0.5736064315,-1,0,0,0
1409764163.56947,Acceleration,0.0292053223,-0.373550415,-0.7019042969,,,,,,,,,,,,,,,,
1409764163.62186,Magnetic,14.8661346436,73.574798584,-102.8992614746,,,,,,,,,,,,,,,,
1409764163.73222,Gyro,-0.4003950846,0.5651771118,0.8204453633,,,,,,,,,,,,,,,,
1409764163.74826,Motion,-0.4385559559,0.5516778827,0.8429235816,-0.0864984353,0.4511109872,1.462860256,-0.4385559559,0.5516778827,0.8429235816,-0.0777483806,-0.4359656572,-0.8965986371,0.2233172357,0.067099683,0.1288526803,-1,0,0,0
1409764163.80093,Acceleration,0.0167999268,-0.4351654053,-0.8069152832,,,,,,,,,,,,,,,,
1409764163.88224,Magnetic,5.5315856934,74.6014251709,-101.2233734131,,,,,,,,,,,,,,,,
1409764163.98921,Gyro,-0.2943165847,-0.0521207257,0.3706526352,,,,,,,,,,,,,,,,
1409764164.00508,Motion,-0.3326490223,-0.0655263141,0.3930723369,-0.1128284572,0.4209613963,1.6527623526,-0.3326490223,-0.0655263141,0.3930723369,-0.102759786,-0.4086381197,-0.9068932533,0.0999674276,-0.0476912409,-0.2328925431,-1,0,0,0
1409764164.05169,Acceleration,-0.1031036377,-0.4663696289,-1.4700622559,,,,,,,,,,,,,,,,
1409764164.14272,Magnetic,1.5557556152,79.2212371826,-100.7206115723,,,,,,,,,,,,,,,,
1409764164.24574,Gyro,0.5146984912,0.2423093097,0.7511943866,,,,,,,,,,,,,,,,
1409764164.26166,Motion,0.4763642848,0.2289051414,0.7736126184,-0.1047003378,0.4431095397,1.8000121819,0.4763642848,0.2289051414,0.7736126184,-0.0944159552,-0.4287507534,-0.8984755874,0.042078305,0.0869386271,0.0664443523,-1,0,0,0
1409764164.28326,Acceleration,-0.0868225098,-0.3744659424,-0.6323852539,,,,,,,,,,,,,,,,
1409764164.40298,Magnetic,-4.4944152832,80.7611694336,-96.5308990479,,,,,,,,,,,,,,,,
1409764164.48709,Gyro,0.1827288035,0.3655281807,0.5635179624,,,,,,,,,,,,,,,,
1409764164.50289,Motion,0.1443965137,0.352124691,0.5859351158,-0.1166005586,0.4848296908,1.9897573673,0.1443965137,0.352124691,0.5859351158,-0.1029292494,-0.466057688,-0.878746748,-0.0339878686,-0.0269232728,0.1525199115,-1,0,0,0
1409764164.53429,Acceleration,-0.1297912598,-0.5303344727,-0.829498291,,,,,,,,,,,,,,,,
1409764164.66394,Magnetic,-3.2843933105,90.8563232422,-101.0557861328,,,,,,,,,,,,,,,,
1409764164.74364,Gyro,0.4493557034,0.0760098133,1.4830070857,,,,,,,,,,,,,,,,
1409764164.75976,Motion,0.4110315144,0.0626224875,1.5054144859,-0.01724884,0.4252612925,2.1553874445,0.4110315144,0.0626224875,1.5054144859,-0.0157117229,-0.4125588238,-0.9107954502,0.0932874084,-0.0560996309,0.39265275,-1,0,0,0
1409764164.76536,Acceleration,0.0410308838,-0.3970794678,-0.7777099609,,,,,,,,,,,,,,,,
1409764164.92375,Magnetic,-7.0873565674,95.989440918,-100.7206115723,,,,,,,,,,,,,,,,
1409764165.00082,Gyro,0.0468593846,0.3935901754,0.9345173413,,,,,,,,,,,,,,,,
1409764165.01603,Acceleration,0.0324401855,-0.428527832,-0.7911529541,,,,,,,,,,,,,,,,
1409764165.01678,Motion,0.0084513929,0.3801829517,0.9569203854,-0.0385835514,0.4162076495,2.4681672768,0.0084513929,0.3801829517,0.9569203854,-0.0352808684,-0.4042947888,-0.9139479995,0.0739313811,0.0025613774,0.0744094551,-1,0,0,0
1409764165.18414,Magnetic,-8.8159790039,98.0426940918,-99.0447235107,,,,,,,,,,,,,,,,
1409764165.24153,Gyro,-0.244751961,-0.2346428678,0.3426630785,,,,,,,,,,,,,,,,
1409764165.24757,Acceleration,-0.0906524658,-0.4490966797,-1.2962493896,,,,,,,,,,,,,,,,
1409764165.25763,Motion,-0.2831769288,-0.2480416,0.3650613725,-0.0767187919,0.4301941396,2.6349415855,-0.2831769288,-0.2480416,0.3650613725,-0.0696601644,-0.4170472622,-0.9062113762,0.033374764,-0.0709440708,-0.2906117439,-1,0,0,0
1409764165.44327,Magnetic,-8.9888305664,100.6092529297,-94.5198364258,,,,,,,,,,,,,,,,
1409764165.49833,Gyro,0.3039934468,0.2678354424,-0.0712539402,,,,,,,,,,,,,,,,
1409764165.49894,Acceleration,-0.0085601807,-0.4252624512,-0.5397644043,,,,,,,,,,,,,,,,
1409764165.51434,Motion,0.2655692101,0.254434824,-0.0488553457,-0.069576565,0.5282797484,2.7105557664,0.2655692101,0.254434824,-0.0488553457,-0.0600431003,-0.5040483475,-0.8615857959,0.0514829196,0.0787858963,0.3218213916,-1,0,0,0
1409764165.70381,Magnetic,-7.0873565674,101.1225738525,-95.6929626465,,,,,,,,,,,,,,,,
1409764165.73015,Acceleration,-0.0308837891,-0.5798797607,-0.8386383057,,,,,,,,,,,,,,,,
1409764165.75515,Gyro,0.0332500988,0.3056728362,0.4185376032,,,,,,,,,,,,,,,,
1409764165.77114,Motion,-0.0051983781,0.2923797071,0.4408752024,-0.0603327608,0.5477098513,2.7918297734,-0.0051983781,0.2923797071,0.4408752024,-0.0514760017,-0.5207334757,-0.852165997,0.0094380369,-0.0710634217,-0.002722915,-1,0,0,0
1409764165.96266,Magnetic,-2.7658081055,107.7956390381,-93.1791381836,,,,,,,,,,,,,,,,
1409764165.98052,Acceleration,0.0968475342,-0.4431915283,-0.7181549072,,,,,,,,,,,,,,,,
1409764165.99616,Gyro,-0.3869091032,0.5410723081,0.5339962891,,,,,,,,,,,,,,,,
1409764166.01226,Motion,-0.4255828261,0.5276855826,0.556299448,0.0106697646,0.4877768787,2.9434658646,-0.4255828261,0.5276855826,0.556299448,0.0094252452,-0.4686631858,-0.8833266497,0.1146592274,0.0994310156,-0.0955399275,-1,0,0,0
1409764166.21235,Acceleration,-0.0179443359,-0.4679260254,-0.7310943604,,,,,,,,,,,,,,,,
1409764166.22262,Magnetic,-1.7286224365,109.1644744873,-92.1735992432,,,,,,,,,,,,,,,,
1409764166.25289,Gyro,-0.267980851,0.3099205782,-0.2040679143,,,,,,,,,,,,,,,,
1409764166.26886,Motion,-0.3066525757,0.2965338528,-0.1817655414,0.0286669084,0.4886455655,3.0709829429,-0.3066525757,0.2965338528,-0.1817655414,0.0253085382,-0.469430387,-0.8826066852,0.1134548858,0.0114530995,-0.0156934727,-1,0,0,0
1409764166.4627,Acceleration,0.0312347412,-0.5848846436,-1.128036499,,,,,,,,,,,,,,,,
1409764166.48296,Magnetic,-3.8029785156,111.902130127,-87.4811248779,,,,,,,,,,,,,,,,
1409764166.50924,Gyro,-0.5353252065,0.0207795807,-0.3480639692,,,,,,,,,,,,,,,,
1409764166.52571,Motion,-0.5741188526,0.0073913662,-0.3257656395,0.0060842739,0.4303613672,3.0747472606,-0.5741188526,0.0073913662,-0.3257656395,0.0055294456,-0.417199254,-0.9087982178,-0.162817046,0.0459986851,-0.4622192383,-1,0,0,0
1409764166.69456,Acceleration,0.014175415,-0.3636474609,-0.7500305176,,,,,,,,,,,,,,,,
1409764166.74283,Magnetic,-4.4944152832,115.32421875,-87.4811248779,,,,,,,,,,,,,,,,
1409764166.75094,Gyro,0.0950466214,0.1136698406,0.0779198324,,,,,,,,,,,,,,,,
1409764166.76686,Motion,0.0562549308,0.100282304,0.1002170444,0.002486821,0.4952503588,3.0972551136,0.0562549308,0.100282304,0.1002170444,0.0021880267,-0.4752519429,-0.8798470497,0.0327698588,0.0488756001,0.2245125622,-1,0,0,0
1409764166.94517,Acceleration,-0.0810241699,-0.5314178467,-0.7227935791,,,,,,,,,,,,,,,,
1409764167.00339,Magnetic,-3.457244873,116.3508453369,-87.4811248779,,,,,,,,,,,,,,,,
1409764167.0078,Gyro,-0.1392439102,0.1865914523,-0.078009581,,,,,,,,,,,,,,,,
1409764167.02349,Motion,-0.1780185699,0.1732262373,-0.0557210259,-0.0038221644,0.5214066215,-3.1329633449,-0.1780185699,0.1732262373,-0.0557210259,-0.0033142648,-0.4981003404,-0.8671130538,-0.0875518247,-0.0963363051,-0.0160961635,-1,0,0,0
1409764167.17686,Acceleration,0.2112884521,-0.3505554199,-0.9739379883,,,,,,,,,,,,,,,,
1409764167.26132,Magnetic,0,119.4307250977,-88.4866638184,,,,,,,,,,,,,,,,
1409764167.26471,Gyro,-0.2366450324,0.0187843404,0.2946510777,,,,,,,,,,,,,,,,
1409764167.28026,Motion,-0.275400877,0.0054304292,0.3169387281,0.0545736666,0.4882560494,-3.1309472355,-0.275400877,0.0054304292,0.3169387281,0.0481729358,-0.4690864384,-0.8818374276,0.0509023815,0.1130225882,0.1313186586,-1,0,0,0
1409764167.42741,Acceleration,0.0443878174,-0.3911590576,-0.6389312744,,,,,,,,,,,,,,,,
1409764167.50557,Gyro,0.0021816616,-0.2029890678,0.1732847016,,,,,,,,,,,,,,,,
1409764167.52201,Magnetic,-1.9014892578,119.9440307617,-87.6487121582,,,,,,,,,,,,,,,,
1409764167.52177,Motion,-0.0365977921,-0.2163600773,0.1955762208,0.0037210405,0.4740915562,-3.0433858168,-0.0365977921,-0.2163600773,0.1955762208,0.0033106313,-0.4565303922,-0.8897016644,0.0631108806,-0.006787485,0.1842115521,-1,0,0,0
1409764167.65922,Acceleration,-0.0012969971,-0.5391235352,-1.2734527588,,,,,,,,,,,,,,,,
1409764167.76206,Gyro,0.2051558156,-3.6775426377,-1.3745903303,,,,,,,,,,,,,,,,
1409764167.77843,Motion,0.1663877517,-3.6909041405,-1.352304101,-0.1184580504,0.5459116206,-3.1133361223,0.1663877517,-3.6909041405,-1.352304101,-0.101004079,-0.5191974044,-0.8486649394,-0.3143706918,-0.0561809912,-0.005491538,-1,0,0,0
1409764167.7826,Magnetic,-7.9516601563,120.1151428223,-85.1348876953,,,,,,,,,,,,,,,,
