1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
1419950947.35113,Magnetic,60.9646453857,230.3109283447,133.044052124,,,,,,,,,,,,,,,,
1419950947.35936,Acceleration,-2.5901489258,-1.1312561035,-0.3576660156,,,,,,,,,,,,,,,,
1419950947.35864,Acceleration,-2.689163208,-1.0642089844,-0.1887664795,,,,,,,,,,,,,,,,
1419950947.36017,Gyro,-0.1878181043,-0.0405972277,-1.3074898561,,,,,,,,,,,,,,,,
1419950947.36091,Gyro,-0.2085814397,-0.4755076789,-1.7592458666,,,,,,,,,,,,,,,,
1419950947.3607,Motion,-0.0729405433,0.4173842072,-0.9194324613,-1.3972054459,0.5499057576,0.5028090926,-0.0729405433,0.4173842072,-0.9194324613,-0.8397603631,-0.5226069093,-0.1472568512,-1.8077158928,-0.4012212455,0.0227909144,-1,0,0,0
1419950947.3783,Gyro,-0.0445786535,-0.7642830244,-2.1860834777,,,,,,,,,,,,,,,,
1419950947.37689,Motion,-0.1789271832,-0.0131320758,-1.3245344162,-1.3938217822,0.562401675,0.498234072,-0.1789271832,-0.0131320758,-1.3245344162,-0.8327634931,-0.5332195163,-0.1489360929,-1.8563997746,-0.5309894681,-0.0398303941,-1,0,0,0
1419950947.37859,Motion,-0.1996905208,-0.4480425715,-1.7762902975,-1.3940459793,0.5794685837,0.4919270047,-0.1996905208,-0.4480425715,-1.7762902975,-0.8237173557,-0.5475793481,-0.1471276581,-1.7664315701,-0.5836767554,-0.2105383575,-1,0,0,0
1419950947.37926,Magnetic,61.6420288086,228.9561462402,132.3854217529,,,,,,,,,,,,,,,,
1419950947.37953,Acceleration,-2.4100494385,-1.0906829834,-0.5262298584,,,,,,,,,,,,,,,,
1419950947.37964,Acceleration,-2.2987670898,-0.981048584,-0.6347351074,,,,,,,,,,,,,,,,
1419950947.3926,Gyro,0.3036357843,-0.8069026566,-2.6150729229,,,,,,,,,,,,,,,,
1419950947.39305,Gyro,0.8082435582,-0.7454219849,-3.0810275767,,,,,,,,,,,,,,,,
1419950947.39283,Motion,-0.0356877595,-0.736817956,-2.2031280994,-1.3980932023,0.6012637045,0.4861973098,-0.0356877595,-0.736817956,-2.2031280994,-0.812354207,-0.5656849742,-0.1417077929,-1.5976952314,-0.5249980092,-0.3845220506,-1,0,0,0
1419950947.39822,Acceleration,-2.2831726074,-0.8607330322,-0.6849365234,,,,,,,,,,,,,,,,
1419950947.3983,Acceleration,-2.3078155518,-0.7694396973,-0.6915588379,,,,,,,,,,,,,,,,
1419950947.4034,Magnetic,59.271194458,229.2948455811,132.3854217529,,,,,,,,,,,,,,,,
1419950947.40877,Gyro,1.3694022262,-0.8842882589,-3.5965335384,,,,,,,,,,,,,,,,
1419950947.40875,Motion,0.3125266433,-0.7794376612,-2.6321172714,-1.4048091687,0.6281075843,0.4833833764,0.3125266433,-0.7794376612,-2.6321172714,-0.7980199456,-0.5876145959,-0.1336911321,-1.5007472038,-0.3934340179,-0.5010439754,-1,0,0,0
1419950947.40913,Motion,0.8171344399,-0.7179570794,-3.0980718136,-1.4141144562,0.660573776,0.4859815378,0.8171344399,-0.7179570794,-3.0980718136,-0.7799676061,-0.6135700345,-0.1232167259,-1.503205061,-0.2471629977,-0.5617197752,-1,0,0,0
1419950947.41695,Acceleration,-2.3008728027,-0.7290649414,-0.6430664063,,,,,,,,,,,,,,,,
1419950947.41698,Acceleration,-2.1974945068,-0.6809539795,-0.5423736572,,,,,,,,,,,,,,,,
1419950947.42475,Gyro,1.844355435,-1.1356355384,-4.0835428775,,,,,,,,,,,,,,,,
1419950947.42509,Gyro,2.1814069668,-1.4954911859,-4.4482199118,,,,,,,,,,,,,,,,
1419950947.42476,Motion,1.3782930374,-0.8568234444,-3.6135778427,-1.4288065342,0.6992305745,0.4955797924,1.3782930374,-0.8568234444,-3.6135778427,-0.7576355934,-0.6436290145,-0.1083053499,-1.5432372093,-0.0854359344,-0.5347610712,-1,0,0,0
1419950947.42922,Magnetic,57.2390289307,228.2787628174,132.3854217529,,,,,,,,,,,,,,,,
1419950947.43673,Acceleration,-1.9892425537,-0.5673828125,-0.4370574951,,,,,,,,,,,,,,,,
1419950947.43712,Acceleration,-1.75730896,-0.4309234619,-0.3317260742,,,,,,,,,,,,,,,,
1419950947.44073,Gyro,2.3764659398,-1.8563529757,-4.6723110691,,,,,,,,,,,,,,,,
1419950947.44051,Motion,1.8532463312,-1.1081707478,-4.1005868912,-1.4512024112,0.7437231049,0.5127688678,1.8532463312,-1.1081707478,-4.1005868912,-0.7306962013,-0.6770326495,-0.0878058448,-1.4667983055,-0.0039213514,-0.4545678198,-1,0,0,0
1419950947.44101,Motion,2.190297842,-1.4680263996,-4.4652638435,-1.4827633976,0.7924916054,0.5371741623,2.190297842,-1.4680263996,-4.4652638435,-0.6993545294,-0.7121047974,-0.0617257617,-1.2898880243,0.1447219551,-0.3753317297,-1,0,0,0
1419950947.45594,Magnetic,55.5455627441,227.9400787354,134.0319976807,,,,,,,,,,,,,,,,
1419950947.45654,Acceleration,-1.6168060303,-0.2953186035,-0.2368011475,,,,,,,,,,,,,,,,
1419950947.45705,Acceleration,-1.5437011719,-0.1692657471,-0.1496429443,,,,,,,,,,,,,,,,
1419950947.45714,Gyro,2.4348152666,-2.1414512946,-4.8722761175,,,,,,,,,,,,,,,,
1419950947.45764,Gyro,2.4169249494,-2.2888274336,-5.1311827797,,,,,,,,,,,,,,,,
1419950947.45738,Motion,2.3853569031,-1.8288882971,-4.6893548965,-1.5243985722,0.8434768894,0.568745818,2.3853569031,-1.8288882971,-4.6893548965,-0.6641542315,-0.7469593287,-0.0308373962,-1.0931546688,0.3160358369,-0.3008886874,-1,0,0,0
1419950947.47268,Gyro,2.2995344064,-2.4320943149,-5.5573535353,,,,,,,,,,,,,,,,
1419950947.47264,Motion,2.4437060356,-2.1139867306,-4.8893203735,-1.575669934,0.8955171891,0.6072925095,2.4437060356,-2.1139867306,-4.8893203735,-0.6251077652,-0.7805324793,0.003046554,-0.9916982651,0.4852138758,-0.2398477048,-1,0,0,0
1419950947.47299,Motion,2.4258155823,-2.2613627911,-5.148226738,-1.6361266901,0.9486132045,0.6533297561,2.4258155823,-2.2613627911,-5.148226738,-0.5815672874,-0.8126080632,0.0380481482,-0.9621338844,0.6433423162,-0.1876910925,-1,0,0,0
1419950947.47578,Acceleration,-1.4767456055,-0.0430908203,-0.10987854,,,,,,,,,,,,,,,,
1419950947.47589,Acceleration,-1.3555755615,0.0472564697,-0.0888977051,,,,,,,,,,,,,,,,
1419950947.48128,Magnetic,57.0696868896,224.3838043213,134.8552856445,,,,,,,,,,,,,,,,
1419950947.48859,Gyro,2.1247583346,-2.5040521286,-6.1185391012,,,,,,,,,,,,,,,,
1419950947.48889,Gyro,1.8959674969,-2.4565786191,-6.6741394857,,,,,,,,,,,,,,,,
1419950947.48864,Motion,2.3084249496,-2.4046299458,-5.5743975639,-1.7065585876,1.0039147089,0.7079551366,2.3084249496,-2.4046299458,-5.5743975639,-0.5320627689,-0.8435796499,0.0726811364,-0.9446828365,0.8004888296,-0.182559669,-1,0,0,0
1419950947.4949,Acceleration,-1.2119293213,0.1259155273,-0.1285247803,,,,,,,,,,,,,,,,
1419950947.49505,Acceleration,-1.0989227295,0.2462005615,-0.2222595215,,,,,,,,,,,,,,,,
1419950947.5047,Motion,2.1336488724,-2.4765877724,-6.1355829239,-1.7901412776,1.062634882,0.7746397496,2.1336488724,-2.4765877724,-6.1355829239,-0.4749136567,-0.8736405969,0.1058733165,-0.8806619048,0.9208970666,-0.1947710216,-1,0,0,0
1419950947.5054,Gyro,1.7055355,-2.5355112517,-7.2864556141,,,,,,,,,,,,,,,,
1419950947.50574,Motion,1.9048581123,-2.4291141033,-6.691183567,-1.8909636319,1.1243581896,0.8588678668,1.9048581123,-2.4291141033,-6.691183567,-0.4098148942,-0.9019906521,0.1358844191,-0.8021144271,1.0279061794,-0.2644091845,-1,0,0,0
1419950947.50737,Magnetic,54.1907958984,221.8436126709,134.0319976807,,,,,,,,,,,,,,,,
1419950947.51441,Acceleration,-0.9146575928,0.3840484619,-0.2343292236,,,,,,,,,,,,,,,,
1419950947.51468,Acceleration,-0.7236633301,0.4992370605,-0.2142028809,,,,,,,,,,,,,,,,
1419950947.52039,Gyro,1.6157832429,-2.5210199269,-7.8760773489,,,,,,,,,,,,,,,,
1419950947.52087,Gyro,1.6353697274,-2.386693011,-8.2877754218,,,,,,,,,,,,,,,,
1419950947.52063,Motion,1.7144261599,-2.5080468655,-7.3034996986,-2.0220238796,1.1879161498,0.9730816602,1.7144261599,-2.5080468655,-7.3034996986,-0.3362015784,-0.9275924563,0.1629131883,-0.7627211213,1.1737930775,-0.3851726949,-1,0,0,0
1419950947.53345,Magnetic,53.8521118164,221.8436126709,136.9958496094,,,,,,,,,,,,,,,,
1419950947.53444,Acceleration,-0.6062469482,0.5902709961,-0.2329406738,,,,,,,,,,,,,,,,
1419950947.53463,Acceleration,-0.4481506348,0.6211242676,-0.2616729736,,,,,,,,,,,,,,,,
1419950947.53639,Gyro,1.6485174874,-2.2813617941,-8.5414633536,,,,,,,,,,,,,,,,
1419950947.53636,Motion,1.6246738434,-2.4935555458,-7.8931212425,-2.2059577951,1.2497597874,1.1404945413,1.6246738434,-2.4935555458,-7.8931212425,-0.2540104091,-0.9489088655,0.1872183681,-0.6606472135,1.3329572678,-0.4215475917,-1,0,0,0
1419950947.53668,Motion,1.6442602873,-2.3592288494,-8.3048191071,-2.47298923,1.3008776114,1.3927393005,1.6442602873,-2.3592288494,-8.3048191071,-0.1652957797,-0.9637925625,0.2092395276,-0.4409511685,1.5540635586,-0.4421801865,-1,0,0,0
1419950947.55259,Gyro,1.6001883042,-2.1718659259,-8.6399720844,,,,,,,,,,,,,,,,
1419950947.55338,Gyro,1.6092576993,-1.9449251862,-8.504643021,,,,,,,,,,,,,,,,
1419950947.55365,Acceleration,-0.2030029297,0.6535797119,-0.233001709,,,,,,,,,,,,,,,,
1419950947.55334,Motion,1.6574081182,-2.2538976669,-8.5585069656,-2.8360026513,1.3280816126,1.7426357071,1.6574081182,-2.2538976669,-8.5585069656,-0.0723073035,-0.9706891179,0.2292036712,-0.3758433461,1.5918133259,-0.4908766448,-1,0,0,0
1419950947.55395,Acceleration,0.1183013916,0.7469787598,-0.1557769775,,,,,,,,,,,,,,,,
1419950947.55943,Magnetic,54.0214538574,220.6581878662,136.1725616455,,,,,,,,,,,,,,,,
1419950947.56847,Gyro,1.7173255805,-1.7499951102,-8.1065473096,,,,,,,,,,,,,,,,
1419950947.56825,Motion,1.6090788841,-2.1444017887,-8.6570158005,3.0504559454,1.3206211157,2.1275104462,1.6090788841,-2.1444017887,-8.6570158005,0.0225318316,-0.9688690305,0.2465462685,-0.2255347669,1.622448802,-0.4795479774,-1,0,0,0
1419950947.56879,Motion,1.6181482077,-1.9174611568,-8.521686554,2.7245940697,1.2805879239,2.4434776989,1.6181482077,-1.9174611568,-8.521686554,0.1158966944,-0.9581842422,0.2616311908,0.0024046961,1.705163002,-0.4174081683,-1,0,0,0
1419950947.57339,Acceleration,0.5053863525,0.8005218506,-0.0957489014,,,,,,,,,,,,,,,,
1419950947.57348,Acceleration,0.8435211182,0.7973327637,0.0745239258,,,,,,,,,,,,,,,,
1419950947.58445,Gyro,1.9518685798,-1.481604665,-7.4781126651,,,,,,,,,,,,,,,,
1419950947.58543,Gyro,2.0940217272,-1.2803796752,-6.7697549583,,,,,,,,,,,,,,,,
1419950947.58463,Motion,1.7262160778,-1.7225311995,-8.123591423,2.5040280712,1.2205662887,2.6558790755,1.7262160778,-1.7225311995,-8.123591423,0.2042351961,-0.9392938018,0.2757084072,0.3011511564,1.739815712,-0.3714573085,-1,0,0,0
1419950947.58571,Magnetic,52.6666870117,218.2873382568,133.8673400879,,,,,,,,,,,,,,,,
1419950947.59265,Acceleration,1.0566711426,0.7089996338,0.2114257813,,,,,,,,,,,,,,,,
1419950947.59294,Acceleration,1.289352417,0.5228271484,0.3259277344,,,,,,,,,,,,,,,,
1419950947.60063,Gyro,2.0630289237,-1.1848022858,-5.8662988638,,,,,,,,,,,,,,,,
1419950947.6006,Motion,1.9607590437,-1.4541407824,-7.4951562881,2.3666722619,1.1520902437,2.786386147,1.9607590437,-1.4541407824,-7.4951562881,0.2844665051,-0.9136157632,0.2904909849,0.5590546131,1.7109485865,-0.2159670591,-1,0,0,0
1419950947.60095,Motion,2.102912426,-1.25291574,-6.7867984772,2.2817745821,1.082793151,2.8654600776,2.102912426,-1.25291574,-6.7867984772,0.3552687466,-0.8832708597,0.3059684932,0.7014024258,1.5922704935,-0.0945427045,-1,0,0,0
1419950947.61146,Magnetic,51.8199462891,217.440612793,134.3613128662,,,,,,,,,,,,,,,,
1419950947.61239,Acceleration,1.5515594482,0.192779541,0.4239044189,,,,,,,,,,,,,,,,
1419950947.61237,Acceleration,1.497833252,0.3162078857,0.3910522461,,,,,,,,,,,,,,,,
1419950947.61638,Gyro,1.6722691559,-1.3241449993,-4.8660810722,,,,,,,,,,,,,,,,
1419950947.6167,Gyro,1.0550464196,-1.5900579057,-4.0002700912,,,,,,,,,,,,,,,,
1419950947.61642,Motion,2.0719192028,-1.1573385,-5.8833422661,2.2275484644,1.0180913828,2.9135367108,2.0719192028,-1.1573385,-5.8833422661,0.4157823324,-0.8511075377,0.3205323219,0.8735700846,1.3739347458,0.0053954045,-1,0,0,0
1419950947.63169,Acceleration,1.4923706055,0.1241912842,0.5126953125,,,,,,,,,,,,,,,,
1419950947.63236,Acceleration,1.4554443359,0.1141052246,0.5548706055,,,,,,,,,,,,,,,,
1419950947.6328,Gyro,0.430343929,-1.5831627153,-3.3305612435,,,,,,,,,,,,,,,,
1419950947.63257,Motion,1.6811596155,-1.2966811657,-4.8831248283,2.188366456,0.9627949728,2.9446286066,1.6811596155,-1.2966811657,-4.8831248283,0.4657153785,-0.8207913637,0.3307729661,1.0321178436,1.1369992495,0.0602792688,-1,0,0,0
1419950947.63314,Motion,1.0639369488,-1.5625941753,-4.0173134804,2.15236919,0.9183074575,2.9694005746,1.0639369488,-1.5625941753,-4.0173134804,0.5073475838,-0.7945750952,0.3335398436,1.0442118645,0.9873546362,0.0903645828,-1,0,0,0
1419950947.63751,Magnetic,54.3601531982,216.5938720703,135.5139312744,,,,,,,,,,,,,,,,
1419950947.64814,Gyro,-0.0837598784,-1.3837793014,-2.8097944734,,,,,,,,,,,,,,,,
1419950947.64857,Gyro,-0.378583529,-1.1844853696,-2.332968796,,,,,,,,,,,,,,,,
1419950947.64838,Motion,0.439234376,-1.5556989908,-3.3476047516,2.1170972512,0.8833829704,2.9929525509,0.439234376,-1.5556989908,-3.3476047516,0.5421841741,-0.7728899121,0.3296626806,0.9501864314,0.8970811963,0.183032617,-1,0,0,0
1419950947.65124,Acceleration,1.5390014648,0.0932922363,0.3558349609,,,,,,,,,,,,,,,,
1419950947.65122,Acceleration,1.4660186768,0.1231536865,0.46824646,,,,,,,,,,,,,,,,
1419950947.66443,Magnetic,53.8521118164,216.4245300293,136.9958496094,,,,,,,,,,,,,,,,
1419950947.66477,Gyro,-0.4829413605,-1.0143381381,-1.8371609053,,,,,,,,,,,,,,,,
1419950947.66442,Motion,-0.0748694614,-1.356315732,-2.8268380165,2.0837626576,0.8560757259,3.0169576505,-0.0748694614,-1.356315732,-2.8268380165,0.5710507631,-0.755276382,0.3216498494,0.8949679136,0.8784300685,0.1465966254,-1,0,0,0
1419950947.66505,Motion,-0.3696931303,-1.1570218801,-2.3500123024,2.0534842148,0.8345599355,3.0402380946,-0.3696931303,-1.1570218801,-2.3500123024,0.5947848558,-0.7410010695,0.311686337,0.944216609,0.8342933059,0.0441486351,-1,0,0,0
1419950947.67094,Acceleration,1.5868988037,0.0902862549,0.2319335938,,,,,,,,,,,,,,,,
1419950947.67104,Acceleration,1.6239318848,0.1025390625,0.1727905273,,,,,,,,,,,,,,,,
1419950947.68002,Gyro,-0.5119066995,-0.8916417793,-1.3559628501,,,,,,,,,,,,,,,,
1419950947.68081,Gyro,-0.5301727887,-0.6943034067,-0.9484784306,,,,,,,,,,,,,,,,
1419950947.68047,Motion,-0.4740509987,-0.9868746996,-1.8542044163,2.0274925426,0.8179690561,3.0607418299,-0.4740509987,-0.9868746996,-1.8542044163,0.6136347651,-0.7297587991,0.3015037477,0.9732640386,0.820045054,-0.069570154,-1,0,0,0
1419950947.68882,Magnetic,53.0053710938,215.9164886475,134.8552856445,,,,,,,,,,,,,,,,
1419950947.69012,Acceleration,1.6719360352,0.1154785156,0.1790313721,,,,,,,,,,,,,,,,
1419950947.69016,Acceleration,1.7379760742,0.1095428467,0.1630706787,,,,,,,,,,,,,,,,
1419950947.69635,Gyro,-0.567107371,-0.4510292338,-0.6300943265,,,,,,,,,,,,,,,,
1419950947.6961,Motion,-0.5030163527,-0.8641784191,-1.3730062246,2.0056963414,0.8059086952,3.0776284501,-0.5030163527,-0.8641784191,-1.3730062246,0.6279967427,-0.7214601636,0.2917453349,0.995935142,0.8239992261,-0.118954815,-1,0,0,0
1419950947.69682,Motion,-0.5212824345,-0.6668400764,-0.9655217528,1.9879925084,0.7978705775,3.0915420236,-0.5212824345,-0.6668400764,-0.9655217528,0.6383442879,-0.7158708572,0.2829229832,1.0335917473,0.8313493729,-0.1038916185,-1,0,0,0
1419950947.70967,Acceleration,1.8066711426,0.1229858398,0.1644287109,,,,,,,,,,,,,,,,
1419950947.70977,Acceleration,1.9288330078,0.1430664063,0.188659668,,,,,,,,,,,,,,,,
1419950947.71232,Gyro,-0.6247416391,-0.1725864208,-0.3322330744,,,,,,,,,,,,,,,,
1419950947.71307,Gyro,-0.6286309195,0.1912000526,0.0270313514,,,,,,,,,,,,,,,,
1419950947.7126,Motion,-0.5582170486,-0.4235659838,-0.6471377015,1.9742636286,0.793109504,3.1035339792,-0.5582170486,-0.4235659838,-0.6471377015,0.64529562,-0.7125384212,0.2754678726,1.0926804543,0.8220812678,-0.1123971939,-1,0,0,0
1419950947.71479,Magnetic,53.3440704346,216.2551879883,136.1725616455,,,,,,,,,,,,,,,,
1419950947.7291,Gyro,-0.6619286889,0.4760032932,0.5202826074,,,,,,,,,,,,,,,,
1419950947.72905,Motion,-0.6158512831,-0.1451231986,-0.3492763937,1.9641086685,0.7914417134,3.1144691433,-0.6158512831,-0.1451231986,-0.3492763937,0.6491563916,-0.7113672495,0.2693558931,1.1575148106,0.8343530893,-0.1049271896,-1,0,0,0
1419950947.72944,Motion,-0.619740665,0.2186632156,0.0099880751,1.9588609453,0.7930813466,3.1237806281,-0.619740665,0.2186632156,0.0099880751,0.6494804025,-0.712518692,0.2655039132,1.2793525457,0.8555850983,-0.0768442303,-1,0,0,0
1419950947.73015,Acceleration,2.0236358643,0.1506347656,0.1919708252,,,,,,,,,,,,,,,,
1419950947.73047,Acceleration,2.0455780029,0.147644043,0.1803131104,,,,,,,,,,,,,,,,
1419950947.74077,Magnetic,53.3440704346,217.2712554932,134.525970459,,,,,,,,,,,,,,,,
1419950947.74416,Gyro,-0.7808252495,0.5669198844,1.0862030075,,,,,,,,,,,,,,,,
1419950947.74448,Gyro,-1.0228607862,0.5763474747,1.7093161235,,,,,,,,,,,,,,,,
1419950947.74433,Motion,-0.6530384421,0.5034663677,0.5032393932,1.9586442967,0.7993306961,3.1306692137,-0.6530384421,0.5034663677,0.5032393932,0.6454032063,-0.7168896198,0.263673991,1.3782325983,0.8675243855,-0.0717031583,-1,0,0,0
1419950947.75876,Acceleration,2.0465698242,0.1884918213,0.1761474609,,,,,,,,,,,,,,,,
1419950947.7587,Acceleration,2.0475616455,0.1432800293,0.1701812744,,,,,,,,,,,,,,,,
1419950947.7601,Gyro,-1.2074045339,0.665406511,2.3790968766,,,,,,,,,,,,,,,,
1419950947.75968,Motion,-0.7719349861,0.5943828821,1.0691597462,1.961263408,0.811404245,3.135679852,-0.7719349861,0.5943828821,1.0691597462,0.6366596818,-0.7252546549,0.2620497644,1.4089182615,0.8728986979,-0.0817366689,-1,0,0,0
1419950947.76048,Motion,-1.0139704943,0.6038104892,1.6922729015,1.9642138993,0.8302773806,3.1403547326,-1.0139704943,0.6038104892,1.6922729015,0.6231291294,-0.7381185293,0.2586331964,1.4224488735,0.8857625723,-0.0783201009,-1,0,0,0
1419950947.76827,Magnetic,53.6827545166,215.5778045654,135.1846160889,,,,,,,,,,,,,,,,
1419950947.7765,Gyro,-1.3731303854,0.8523156784,3.052089402,,,,,,,,,,,,,,,,
1419950947.77673,Motion,-1.1985143423,0.6928694248,2.3620536327,1.9686811482,0.8565701267,-3.1392837575,-1.1985143423,0.6928694248,2.3620536327,0.6038634777,-0.7556003332,0.2538051307,1.4427063465,0.9440921545,-0.0776576698,-1,0,0,0
1419950947.77808,Gyro,-1.4723435224,1.0621589239,3.7545599248,,,,,,,,,,,,,,,,
1419950947.7782,Acceleration,2.0513305664,0.2524108887,0.1924591064,,,,,,,,,,,,,,,,
1419950947.77832,Acceleration,2.0050354004,0.3079223633,0.188949585,,,,,,,,,,,,,,,,
1419950947.79202,Motion,-1.3642401695,0.8797785044,3.035046339,1.9763262316,0.890165249,-3.13770586,-1.3642401695,0.8797785044,3.035046339,0.5782446265,-0.7771757245,0.2482559979,1.4730859995,1.0295866728,-0.0557968915,-1,0,0,0
1419950947.79259,Motion,-1.4634534121,1.0896217823,3.73751688,1.988859476,0.9310946995,-3.1395802745,-1.4634534121,1.0896217823,3.73751688,0.5455444455,-0.8022739291,0.2423589081,1.4594910145,1.1101962328,-0.0534093194,-1,0,0,0
1419950947.79203,Gyro,-1.5828122433,1.2504822298,4.4792734354,,,,,,,,,,,,,,,,
1419950947.79306,Magnetic,51.650604248,218.9647216797,131.5621185303,,,,,,,,,,,,,,,,
1419950947.79785,Acceleration,1.9192352295,0.3479766846,0.1959381104,,,,,,,,,,,,,,,,
1419950947.79796,Acceleration,1.7687225342,0.365524292,0.1870269775,,,,,,,,,,,,,,,,
1419950947.8082,Gyro,-1.7338848498,1.3381036918,5.1876721549,,,,,,,,,,,,,,,,
1419950947.80851,Gyro,-1.9589616431,1.354408363,5.8655664945,,,,,,,,,,,,,,,,
1419950947.80844,Motion,-1.5739220381,1.2779449224,4.4622302055,2.0075082631,0.9793725596,3.1368948596,-1.5739220381,1.2779449224,4.4622302055,0.5052165389,-0.8301476836,0.2358198911,1.414018631,1.1781244278,-0.0398817733,-1,0,0,0
1419950947.81762,Acceleration,1.5688934326,0.3656921387,0.1672821045,,,,,,,,,,,,,,,,
1419950947.81787,Acceleration,1.3272094727,0.3663330078,0.0979003906,,,,,,,,,,,,,,,,
1419950947.81819,Magnetic,53.3440704346,216.9325714111,133.8673400879,,,,,,,,,,,,,,,,
1419950947.82403,Gyro,-2.2265720484,1.3023187962,6.4512563383,,,,,,,,,,,,,,,,
1419950947.8238,Motion,-1.7249946594,1.3655663729,5.1706290245,2.032980884,1.0350638523,3.1237973618,-1.7249946594,1.3655663729,5.1706290245,0.4569126666,-0.8598949313,0.2276213467,1.3118098974,1.2254192829,-0.0405943617,-1,0,0,0
1419950947.82447,Motion,-1.950071454,1.381870985,5.84852314,2.0657421847,1.0980982684,3.1031390399,-1.950071454,1.381870985,5.84852314,0.400652796,-0.8903431296,0.2162555307,1.1682406664,1.2560353279,-0.0489734299,-1,0,0,0
1419950947.83676,Acceleration,1.0826873779,0.3654785156,-0.0244445801,,,,,,,,,,,,,,,,
1419950947.83684,Acceleration,0.820892334,0.3455505371,-0.1975708008,,,,,,,,,,,,,,,,
1419950947.83994,Gyro,-2.4377023996,1.1239511854,7.0154251773,,,,,,,,,,,,,,,,
1419950947.84054,Gyro,-2.5249318442,0.8080462179,7.5178363759,,,,,,,,,,,,,,,,
1419950947.8402,Motion,-2.2176818848,1.3297814131,6.4342131615,2.1082565053,1.1676704652,3.0720696164,-2.2176818848,1.3297814131,6.4342131615,0.3369864821,-0.9198392034,0.2008380145,0.9902229905,1.2861722708,-0.1029376313,-1,0,0,0
1419950947.84412,Magnetic,51.481262207,221.166229248,133.3733673096,,,,,,,,,,,,,,,,
1419950947.85669,Gyro,-2.4748657473,0.5800700412,7.9823950007,,,,,,,,,,,,,,,,
1419950947.85662,Motion,-2.4288122654,1.1514136791,6.9983820915,2.1677317617,1.2428950312,3.0221398125,-2.4288122654,1.1514136791,6.9983820915,0.266361028,-0.9467203021,0.1810315549,0.8163263798,1.3121988773,-0.205476135,-1,0,0,0
1419950947.85771,Acceleration,0.5507354736,0.3226013184,-0.3383483887,,,,,,,,,,,,,,,,
1419950947.85725,Motion,-2.5160417557,0.8355087042,7.500793457,2.2650851961,1.3217688941,2.9308787722,-2.5160417557,0.8355087042,7.500793457,0.1894078702,-0.9691525698,0.1576957107,0.6314844489,1.3147031069,-0.3552665114,-1,0,0,0
1419950947.85812,Acceleration,0.3439788818,0.3310546875,-0.4245300293,,,,,,,,,,,,,,,,
1419950947.87019,Magnetic,53.6827545166,222.0129547119,135.1846160889,,,,,,,,,,,,,,,,
1419950947.87201,Gyro,-2.2307446891,0.4196518698,8.3005229087,,,,,,,,,,,,,,,,
1419950947.8724,Gyro,-1.8442459791,0.2157916821,8.5099459073,,,,,,,,,,,,,,,,
1419950947.87204,Motion,-2.465975523,0.6075324416,7.9653525352,2.4654227861,1.3996978684,2.7333202147,-2.465975523,0.6075324416,7.9653525352,0.1065534949,-0.9853983521,0.1328024119,0.4441819787,1.3079996109,-0.4711507857,-1,0,0,0
1419950947.87589,Acceleration,0.2109680176,0.3991241455,-0.4799499512,,,,,,,,,,,,,,,,
1419950947.87618,Acceleration,0.1459503174,0.5168304443,-0.455078125,,,,,,,,,,,,,,,,
1419950947.88844,Gyro,-1.4089432442,0.0828533384,8.7967832704,,,,,,,,,,,,,,,,
1419950947.88802,Motion,-2.2218546867,0.4471141994,8.2834796906,2.9660385506,1.4599113374,2.2334504807,-2.2218546867,0.4471141994,8.2834796906,0.0193268172,-0.9938585758,0.1089570746,0.3246520758,1.3249132633,-0.5334870815,-1,0,0,0
1419950947.88871,Motion,-1.8353558779,0.2432539463,8.4929027557,-2.4687810779,1.4576069156,1.3835795702,-1.8353558779,0.2432539463,8.4929027557,-0.0703876764,-0.9936009049,0.0883334354,0.2163379937,1.5104314089,-0.5434115529,-1,0,0,0
1419950947.8961,Acceleration,0.0739746094,0.6129150391,-0.3038024902,,,,,,,,,,,,,,,,
1419950947.89613,Acceleration,-0.1005096436,0.6800842285,-0.204498291,,,,,,,,,,,,,,,,
1419950947.89652,Magnetic,56.7309875488,224.3838043213,132.5500793457,,,,,,,,,,,,,,,,
1419950947.90408,Gyro,-1.2686742832,0.2106895981,9.2005813423,,,,,,,,,,,,,,,,
1419950947.90447,Gyro,-1.4478975678,0.1665154787,9.6514385359,,,,,,,,,,,,,,,,
1419950947.9043,Motion,-1.4000531435,0.1103155389,8.7797403336,-1.9904632522,1.3923042652,0.9019625655,-1.4000531435,0.1103155389,8.7797403336,-0.1621392071,-0.9841125607,0.0723421499,0.2361138165,1.5970275402,-0.3761446476,-1,0,0,0
1419950947.91497,Acceleration,-0.5393066406,0.6746063232,-0.3641815186,,,,,,,,,,,,,,,,
1419950947.91527,Acceleration,-1.0484466553,0.6120910645,-0.4638214111,,,,,,,,,,,,,,,,
1419950947.91994,Gyro,-1.7025546238,-0.1068673282,9.7881620305,,,,,,,,,,,,,,,,
1419950947.91982,Motion,-1.2597843409,0.2381517291,9.1835384369,-1.7958422879,1.3045298281,0.7048029976,-1.2597843409,0.2381517291,9.1835384369,-0.256496191,-0.9647600055,0.0587180667,0.1559865475,1.6448442936,-0.2632163465,-1,0,0,0
